travelCode,userCode,name,place,days,price,total,date
62572,610,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,10/01/2020
97533,964,Hotel Z,Aracaju (SE),2,208.04,416.08,05/21/2020
133036,1311,Hotel AF,Sao Paulo (SP),4,139.1,556.4,01/21/2021
96387,953,Hotel Z,Aracaju (SE),4,208.04,832.16,04/02/2020
36982,352,Hotel AU,Recife (PE),2,312.83,625.66,01/27/2022
30029,287,Hotel K,Salvador (BH),3,263.41,790.23,11/12/2020
3682,38,Hotel K,Salvador (BH),3,263.41,790.23,03/26/2020
134060,1320,Hotel K,Salvador (BH),4,263.41,1053.64,12/03/2020
63741,619,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,04/14/2022
117107,1160,Hotel K,Salvador (BH),4,263.41,1053.64,07/02/2020
17509,175,Hotel BP,Brasilia (DF),3,247.62,742.86,09/26/2019
87640,865,Hotel K,Salvador (BH),3,263.41,790.23,12/24/2020
53403,516,Hotel K,Salvador (BH),4,263.41,1053.64,09/23/2021
24187,237,Hotel BD,Natal (RN),3,242.88,728.64,01/16/2020
20127,195,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,04/01/2021
33071,319,Hotel BW,Campo Grande (MS),1,60.39,60.39,01/21/2021
48159,469,Hotel Z,Aracaju (SE),4,208.04,832.16,11/11/2021
124899,1233,Hotel Z,Aracaju (SE),4,208.04,832.16,04/16/2020
46782,454,Hotel BD,Natal (RN),2,242.88,485.76,05/05/2022
45473,443,Hotel A,Florianopolis (SC),1,313.02,313.02,01/23/2020
1177,11,Hotel BW,Campo Grande (MS),2,60.39,120.78,10/03/2019
68151,661,Hotel A,Florianopolis (SC),3,313.02,939.06,01/16/2020
65031,633,Hotel BP,Brasilia (DF),2,247.62,495.24,02/11/2021
84877,835,Hotel BP,Brasilia (DF),1,247.62,247.62,02/20/2020
12202,119,Hotel Z,Aracaju (SE),3,208.04,624.12,06/11/2020
22650,222,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,12/12/2019
80143,779,Hotel AU,Recife (PE),1,312.83,312.83,03/09/2023
88272,872,Hotel AF,Sao Paulo (SP),3,139.1,417.3,04/30/2020
127036,1255,Hotel Z,Aracaju (SE),1,208.04,208.04,10/22/2020
88487,873,Hotel Z,Aracaju (SE),2,208.04,416.08,08/25/2022
25781,248,Hotel A,Florianopolis (SC),2,313.02,626.04,06/04/2020
55161,539,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,10/01/2020
114480,1139,Hotel K,Salvador (BH),4,263.41,1053.64,04/30/2020
58202,567,Hotel BP,Brasilia (DF),3,247.62,742.86,04/29/2021
22282,219,Hotel BD,Natal (RN),2,242.88,485.76,10/31/2019
14181,141,Hotel Z,Aracaju (SE),1,208.04,208.04,10/31/2019
67880,658,Hotel K,Salvador (BH),3,263.41,790.23,02/25/2021
110245,1091,Hotel BW,Campo Grande (MS),4,60.39,241.56,02/23/2023
109951,1089,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,03/09/2023
122313,1213,Hotel AU,Recife (PE),2,312.83,625.66,04/30/2020
69846,677,Hotel BP,Brasilia (DF),2,247.62,495.24,09/26/2019
22448,220,Hotel K,Salvador (BH),2,263.41,526.82,10/24/2019
17048,170,Hotel A,Florianopolis (SC),2,313.02,626.04,02/06/2020
41258,400,Hotel A,Florianopolis (SC),3,313.02,939.06,01/07/2021
81035,788,Hotel K,Salvador (BH),3,263.41,790.23,12/30/2021
94336,931,Hotel AF,Sao Paulo (SP),4,139.1,556.4,10/20/2022
81812,796,Hotel AF,Sao Paulo (SP),3,139.1,417.3,12/30/2021
18507,183,Hotel K,Salvador (BH),3,263.41,790.23,02/13/2020
28827,275,Hotel K,Salvador (BH),2,263.41,526.82,12/26/2019
112068,1110,Hotel BP,Brasilia (DF),1,247.62,247.62,08/06/2020
127659,1259,Hotel K,Salvador (BH),3,263.41,790.23,06/24/2021
79981,779,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,01/30/2020
39579,383,Hotel AU,Recife (PE),1,312.83,312.83,03/12/2020
28642,274,Hotel BW,Campo Grande (MS),3,60.39,181.17,02/20/2020
82175,799,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,11/14/2019
20862,205,Hotel BW,Campo Grande (MS),2,60.39,120.78,11/07/2019
132367,1305,Hotel Z,Aracaju (SE),1,208.04,208.04,01/23/2020
49934,487,Hotel K,Salvador (BH),1,263.41,263.41,04/01/2021
5642,56,Hotel BP,Brasilia (DF),3,247.62,742.86,01/07/2021
109984,1090,Hotel AF,Sao Paulo (SP),3,139.1,417.3,12/26/2019
61930,604,Hotel A,Florianopolis (SC),4,313.02,1252.08,01/28/2021
105491,1046,Hotel AF,Sao Paulo (SP),2,139.1,278.2,07/02/2020
89930,888,Hotel Z,Aracaju (SE),3,208.04,624.12,11/07/2019
56440,550,Hotel AU,Recife (PE),2,312.83,625.66,10/03/2019
3831,39,Hotel BP,Brasilia (DF),1,247.62,247.62,02/11/2021
46222,450,Hotel BW,Campo Grande (MS),3,60.39,181.17,09/10/2020
80912,787,Hotel AF,Sao Paulo (SP),1,139.1,139.1,07/29/2021
28170,268,Hotel AF,Sao Paulo (SP),3,139.1,417.3,10/06/2022
29879,285,Hotel BD,Natal (RN),1,242.88,242.88,04/16/2020
49839,486,Hotel AF,Sao Paulo (SP),3,139.1,417.3,02/02/2023
88616,875,Hotel AU,Recife (PE),3,312.83,938.49,06/17/2021
63639,619,Hotel Z,Aracaju (SE),3,208.04,624.12,04/30/2020
42455,414,Hotel AF,Sao Paulo (SP),2,139.1,278.2,03/19/2020
74222,719,Hotel AF,Sao Paulo (SP),2,139.1,278.2,01/16/2020
41480,402,Hotel AF,Sao Paulo (SP),3,139.1,417.3,06/03/2021
91656,905,Hotel BD,Natal (RN),3,242.88,728.64,03/25/2021
91408,902,Hotel BP,Brasilia (DF),2,247.62,495.24,02/06/2020
79392,772,Hotel A,Florianopolis (SC),4,313.02,1252.08,04/28/2022
2325,21,Hotel AF,Sao Paulo (SP),3,139.1,417.3,05/07/2020
39977,387,Hotel BP,Brasilia (DF),2,247.62,495.24,11/12/2020
80411,782,Hotel AU,Recife (PE),4,312.83,1251.32,12/31/2020
44165,432,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,06/04/2020
19282,188,Hotel BD,Natal (RN),3,242.88,728.64,11/25/2021
99225,984,Hotel BP,Brasilia (DF),3,247.62,742.86,10/10/2019
46678,454,Hotel A,Florianopolis (SC),2,313.02,626.04,05/07/2020
59642,578,Hotel A,Florianopolis (SC),2,313.02,626.04,07/01/2021
57107,556,Hotel K,Salvador (BH),3,263.41,790.23,11/14/2019
115635,1149,Hotel AF,Sao Paulo (SP),1,139.1,139.1,10/17/2019
95765,946,Hotel AF,Sao Paulo (SP),1,139.1,139.1,10/24/2019
33200,320,Hotel AF,Sao Paulo (SP),3,139.1,417.3,05/14/2020
114390,1138,Hotel BD,Natal (RN),1,242.88,242.88,12/09/2021
115657,1149,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,03/19/2020
91340,900,Hotel BP,Brasilia (DF),2,247.62,495.24,12/15/2022
106585,1058,Hotel BP,Brasilia (DF),2,247.62,495.24,03/11/2021
643,5,Hotel AF,Sao Paulo (SP),3,139.1,417.3,02/06/2020
31463,301,Hotel AU,Recife (PE),3,312.83,938.49,08/27/2020
10593,106,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,06/03/2021
135154,1330,Hotel AU,Recife (PE),1,312.83,312.83,08/19/2021
127983,1261,Hotel BD,Natal (RN),2,242.88,485.76,04/29/2021
117807,1166,Hotel BW,Campo Grande (MS),3,60.39,181.17,09/03/2020
16338,161,Hotel K,Salvador (BH),2,263.41,526.82,01/20/2022
106637,1059,Hotel Z,Aracaju (SE),3,208.04,624.12,10/10/2019
9555,95,Hotel BW,Campo Grande (MS),2,60.39,120.78,11/19/2020
60198,583,Hotel AF,Sao Paulo (SP),1,139.1,139.1,08/20/2020
122455,1214,Hotel K,Salvador (BH),1,263.41,263.41,06/11/2020
104948,1041,Hotel BW,Campo Grande (MS),4,60.39,241.56,11/07/2019
10016,100,Hotel A,Florianopolis (SC),1,313.02,313.02,03/17/2022
6590,64,Hotel K,Salvador (BH),1,263.41,263.41,02/04/2021
7948,77,Hotel BD,Natal (RN),4,242.88,971.52,06/25/2020
30034,287,Hotel BW,Campo Grande (MS),2,60.39,120.78,12/17/2020
44164,432,Hotel A,Florianopolis (SC),1,313.02,313.02,05/28/2020
103203,1024,Hotel BP,Brasilia (DF),3,247.62,742.86,03/10/2022
102896,1022,Hotel BW,Campo Grande (MS),2,60.39,120.78,06/04/2020
79527,773,Hotel AF,Sao Paulo (SP),2,139.1,278.2,05/20/2021
77000,747,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,01/27/2022
40613,391,Hotel AF,Sao Paulo (SP),4,139.1,556.4,11/14/2019
78894,766,Hotel A,Florianopolis (SC),4,313.02,1252.08,07/16/2020
106232,1054,Hotel AU,Recife (PE),3,312.83,938.49,03/12/2020
47224,458,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,01/07/2021
1856,16,Hotel A,Florianopolis (SC),2,313.02,626.04,09/17/2020
78431,761,Hotel AU,Recife (PE),4,312.83,1251.32,04/15/2021
12639,123,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,12/19/2019
28595,273,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,11/18/2021
132302,1303,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,06/25/2020
15365,153,Hotel AU,Recife (PE),4,312.83,1251.32,11/28/2019
9254,93,Hotel AF,Sao Paulo (SP),3,139.1,417.3,04/21/2022
46433,452,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,06/18/2020
75545,736,Hotel BP,Brasilia (DF),3,247.62,742.86,12/19/2019
67389,652,Hotel K,Salvador (BH),2,263.41,526.82,08/11/2022
43143,422,Hotel AU,Recife (PE),4,312.83,1251.32,11/19/2020
89162,880,Hotel K,Salvador (BH),4,263.41,1053.64,03/26/2020
91460,903,Hotel AU,Recife (PE),2,312.83,625.66,11/28/2019
15694,156,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,05/07/2020
80084,779,Hotel AF,Sao Paulo (SP),3,139.1,417.3,01/20/2022
111859,1108,Hotel BW,Campo Grande (MS),1,60.39,60.39,06/04/2020
1836,16,Hotel BW,Campo Grande (MS),4,60.39,241.56,04/30/2020
116214,1153,Hotel BW,Campo Grande (MS),2,60.39,120.78,11/26/2020
88813,878,Hotel AU,Recife (PE),2,312.83,625.66,08/20/2020
64655,630,Hotel AF,Sao Paulo (SP),3,139.1,417.3,03/25/2021
82147,798,Hotel Z,Aracaju (SE),3,208.04,624.12,12/29/2022
129560,1277,Hotel AF,Sao Paulo (SP),1,139.1,139.1,06/04/2020
134412,1322,Hotel Z,Aracaju (SE),4,208.04,832.16,10/14/2021
39727,384,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,09/10/2020
122126,1211,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,07/23/2020
74355,721,Hotel BW,Campo Grande (MS),3,60.39,181.17,08/27/2020
107909,1070,Hotel AU,Recife (PE),1,312.83,312.83,11/25/2021
28151,268,Hotel BP,Brasilia (DF),3,247.62,742.86,05/26/2022
13191,129,Hotel BW,Campo Grande (MS),2,60.39,120.78,09/16/2021
87368,862,Hotel BW,Campo Grande (MS),2,60.39,120.78,07/23/2020
44870,437,Hotel AF,Sao Paulo (SP),2,139.1,278.2,10/01/2020
14034,139,Hotel BD,Natal (RN),2,242.88,485.76,08/19/2021
109609,1086,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,06/10/2021
134148,1320,Hotel K,Salvador (BH),4,263.41,1053.64,08/11/2022
123074,1220,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,11/14/2019
59835,580,Hotel BD,Natal (RN),3,242.88,728.64,12/09/2021
17961,178,Hotel BP,Brasilia (DF),1,247.62,247.62,07/16/2020
124258,1227,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,03/31/2022
30099,287,Hotel AU,Recife (PE),4,312.83,1251.32,03/17/2022
3975,40,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,02/04/2021
14981,149,Hotel BD,Natal (RN),3,242.88,728.64,10/15/2020
130978,1288,Hotel Z,Aracaju (SE),4,208.04,832.16,03/24/2022
116788,1157,Hotel AU,Recife (PE),1,312.83,312.83,06/25/2020
81524,793,Hotel K,Salvador (BH),2,263.41,526.82,03/23/2023
86856,856,Hotel AF,Sao Paulo (SP),4,139.1,556.4,03/03/2022
105507,1046,Hotel AF,Sao Paulo (SP),3,139.1,417.3,10/22/2020
52291,507,Hotel AU,Recife (PE),3,312.83,938.49,12/03/2020
5212,52,Hotel AF,Sao Paulo (SP),3,139.1,417.3,12/31/2020
112217,1112,Hotel AU,Recife (PE),1,312.83,312.83,01/30/2020
52103,505,Hotel A,Florianopolis (SC),3,313.02,939.06,10/01/2020
119949,1189,Hotel BP,Brasilia (DF),1,247.62,247.62,09/02/2021
35891,342,Hotel BP,Brasilia (DF),2,247.62,495.24,07/07/2022
14971,149,Hotel K,Salvador (BH),2,263.41,526.82,08/06/2020
74024,717,Hotel BD,Natal (RN),1,242.88,242.88,10/15/2020
65391,635,Hotel K,Salvador (BH),1,263.41,263.41,12/10/2020
36536,349,Hotel BW,Campo Grande (MS),1,60.39,60.39,12/12/2019
58914,573,Hotel AF,Sao Paulo (SP),3,139.1,417.3,02/18/2021
35742,341,Hotel K,Salvador (BH),1,263.41,263.41,02/09/2023
27374,263,Hotel BD,Natal (RN),1,242.88,242.88,03/19/2020
116885,1158,Hotel AU,Recife (PE),3,312.83,938.49,08/13/2020
62844,612,Hotel AF,Sao Paulo (SP),3,139.1,417.3,11/04/2021
52845,512,Hotel Z,Aracaju (SE),3,208.04,624.12,07/16/2020
38069,363,Hotel A,Florianopolis (SC),1,313.02,313.02,03/25/2021
73750,715,Hotel BD,Natal (RN),3,242.88,728.64,08/20/2020
14827,148,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,03/25/2021
76367,743,Hotel AU,Recife (PE),2,312.83,625.66,08/26/2021
47879,464,Hotel BP,Brasilia (DF),3,247.62,742.86,07/09/2020
30888,294,Hotel A,Florianopolis (SC),4,313.02,1252.08,01/28/2021
15389,153,Hotel K,Salvador (BH),1,263.41,263.41,05/14/2020
21501,210,Hotel BD,Natal (RN),1,242.88,242.88,05/20/2021
20858,205,Hotel BW,Campo Grande (MS),3,60.39,181.17,10/10/2019
118922,1178,Hotel K,Salvador (BH),3,263.41,790.23,02/25/2021
76734,746,Hotel AU,Recife (PE),1,312.83,312.83,02/13/2020
109219,1083,Hotel BD,Natal (RN),4,242.88,971.52,08/27/2020
53566,517,Hotel A,Florianopolis (SC),1,313.02,313.02,07/22/2021
40882,395,Hotel Z,Aracaju (SE),4,208.04,832.16,02/27/2020
110843,1099,Hotel BD,Natal (RN),1,242.88,242.88,01/23/2020
88194,871,Hotel BP,Brasilia (DF),3,247.62,742.86,02/27/2020
11922,116,Hotel BP,Brasilia (DF),4,247.62,990.48,02/04/2021
109371,1084,Hotel BW,Campo Grande (MS),3,60.39,181.17,10/24/2019
118304,1173,Hotel K,Salvador (BH),4,263.41,1053.64,05/14/2020
6040,60,Hotel BD,Natal (RN),4,242.88,971.52,10/20/2022
14197,141,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,02/20/2020
87444,864,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,08/27/2020
104423,1036,Hotel Z,Aracaju (SE),3,208.04,624.12,10/01/2020
98662,977,Hotel AF,Sao Paulo (SP),1,139.1,139.1,06/25/2020
24026,235,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,11/28/2019
86259,850,Hotel BP,Brasilia (DF),2,247.62,495.24,08/27/2020
4452,45,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,11/28/2019
13323,131,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,08/13/2020
66834,649,Hotel K,Salvador (BH),3,263.41,790.23,09/26/2019
35481,339,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,04/09/2020
67897,658,Hotel A,Florianopolis (SC),2,313.02,626.04,06/24/2021
10122,103,Hotel BW,Campo Grande (MS),3,60.39,181.17,12/19/2019
41993,409,Hotel BP,Brasilia (DF),2,247.62,495.24,01/30/2020
75957,739,Hotel BD,Natal (RN),4,242.88,971.52,12/17/2020
8142,79,Hotel AU,Recife (PE),4,312.83,1251.32,06/04/2020
122356,1213,Hotel AF,Sao Paulo (SP),4,139.1,556.4,02/25/2021
96418,953,Hotel BW,Campo Grande (MS),2,60.39,120.78,11/05/2020
62439,608,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,11/19/2020
10338,105,Hotel BD,Natal (RN),3,242.88,728.64,01/16/2020
19430,189,Hotel AU,Recife (PE),4,312.83,1251.32,06/16/2022
18438,182,Hotel AU,Recife (PE),1,312.83,312.83,12/31/2020
74299,719,Hotel A,Florianopolis (SC),3,313.02,939.06,07/08/2021
20865,205,Hotel AU,Recife (PE),3,312.83,938.49,11/28/2019
93848,925,Hotel BP,Brasilia (DF),3,247.62,742.86,04/13/2023
122043,1210,Hotel BP,Brasilia (DF),4,247.62,990.48,02/03/2022
90026,888,Hotel AU,Recife (PE),1,312.83,312.83,09/09/2021
26066,250,Hotel BD,Natal (RN),4,242.88,971.52,01/06/2022
73207,711,Hotel K,Salvador (BH),4,263.41,1053.64,10/31/2019
72365,703,Hotel BW,Campo Grande (MS),2,60.39,120.78,04/23/2020
6124,61,Hotel K,Salvador (BH),1,263.41,263.41,01/07/2021
29915,285,Hotel K,Salvador (BH),2,263.41,526.82,12/24/2020
49329,483,Hotel K,Salvador (BH),1,263.41,263.41,09/23/2021
116829,1157,Hotel AF,Sao Paulo (SP),3,139.1,417.3,04/08/2021
80386,782,Hotel BW,Campo Grande (MS),2,60.39,120.78,07/09/2020
23748,232,Hotel BW,Campo Grande (MS),4,60.39,241.56,01/09/2020
64031,623,Hotel BP,Brasilia (DF),1,247.62,247.62,12/12/2019
50809,493,Hotel AU,Recife (PE),2,312.83,625.66,01/13/2022
112374,1113,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,08/13/2020
98962,980,Hotel BW,Campo Grande (MS),1,60.39,60.39,02/04/2021
63724,619,Hotel AU,Recife (PE),2,312.83,625.66,12/16/2021
114594,1140,Hotel BD,Natal (RN),1,242.88,242.88,12/26/2019
555,4,Hotel A,Florianopolis (SC),1,313.02,313.02,03/24/2022
13478,133,Hotel A,Florianopolis (SC),2,313.02,626.04,04/30/2020
27698,265,Hotel BD,Natal (RN),1,242.88,242.88,10/15/2020
11858,116,Hotel A,Florianopolis (SC),1,313.02,313.02,11/14/2019
91875,906,Hotel Z,Aracaju (SE),4,208.04,832.16,11/18/2021
20455,199,Hotel A,Florianopolis (SC),2,313.02,626.04,01/09/2020
74653,725,Hotel AU,Recife (PE),3,312.83,938.49,11/21/2019
104000,1031,Hotel BP,Brasilia (DF),3,247.62,742.86,03/04/2021
112415,1113,Hotel BW,Campo Grande (MS),4,60.39,241.56,05/27/2021
110144,1091,Hotel K,Salvador (BH),3,263.41,790.23,03/18/2021
74079,718,Hotel K,Salvador (BH),1,263.41,263.41,01/23/2020
590,4,Hotel AU,Recife (PE),2,312.83,625.66,11/24/2022
20150,195,Hotel A,Florianopolis (SC),4,313.02,1252.08,09/09/2021
106985,1061,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,04/21/2022
127944,1261,Hotel BW,Campo Grande (MS),4,60.39,241.56,07/30/2020
123189,1220,Hotel BW,Campo Grande (MS),1,60.39,60.39,01/27/2022
69567,674,Hotel BP,Brasilia (DF),2,247.62,495.24,09/17/2020
125568,1239,Hotel AU,Recife (PE),1,312.83,312.83,12/16/2021
13423,132,Hotel AF,Sao Paulo (SP),2,139.1,278.2,07/30/2020
51141,498,Hotel K,Salvador (BH),4,263.41,1053.64,04/09/2020
129866,1279,Hotel BP,Brasilia (DF),3,247.62,742.86,09/09/2021
32711,314,Hotel A,Florianopolis (SC),2,313.02,626.04,11/04/2021
135360,1332,Hotel AF,Sao Paulo (SP),2,139.1,278.2,10/17/2019
64783,632,Hotel Z,Aracaju (SE),3,208.04,624.12,10/24/2019
59639,578,Hotel A,Florianopolis (SC),3,313.02,939.06,06/10/2021
111498,1104,Hotel AU,Recife (PE),3,312.83,938.49,03/31/2022
114645,1140,Hotel K,Salvador (BH),4,263.41,1053.64,12/17/2020
44466,434,Hotel A,Florianopolis (SC),3,313.02,939.06,06/10/2021
120044,1191,Hotel K,Salvador (BH),2,263.41,526.82,05/14/2020
130170,1281,Hotel K,Salvador (BH),3,263.41,790.23,12/24/2020
63205,615,Hotel A,Florianopolis (SC),1,313.02,313.02,11/04/2021
78954,766,Hotel Z,Aracaju (SE),2,208.04,416.08,09/09/2021
10701,107,Hotel BW,Campo Grande (MS),2,60.39,120.78,07/30/2020
18505,183,Hotel AF,Sao Paulo (SP),4,139.1,556.4,01/30/2020
87679,865,Hotel AU,Recife (PE),1,312.83,312.83,09/23/2021
93541,923,Hotel AU,Recife (PE),3,312.83,938.49,04/09/2020
112207,1112,Hotel BP,Brasilia (DF),2,247.62,495.24,11/21/2019
115731,1149,Hotel K,Salvador (BH),3,263.41,790.23,08/19/2021
23907,234,Hotel BW,Campo Grande (MS),3,60.39,181.17,02/25/2021
28452,272,Hotel BP,Brasilia (DF),4,247.62,990.48,05/14/2020
56166,546,Hotel BP,Brasilia (DF),1,247.62,247.62,04/23/2020
98737,977,Hotel AU,Recife (PE),2,312.83,625.66,12/02/2021
120449,1195,Hotel Z,Aracaju (SE),4,208.04,832.16,05/21/2020
97847,968,Hotel BD,Natal (RN),4,242.88,971.52,08/27/2020
127409,1257,Hotel K,Salvador (BH),3,263.41,790.23,08/12/2021
81555,794,Hotel BW,Campo Grande (MS),3,60.39,181.17,01/02/2020
130540,1283,Hotel Z,Aracaju (SE),4,208.04,832.16,02/17/2022
102504,1017,Hotel BW,Campo Grande (MS),3,60.39,181.17,04/02/2020
69273,671,Hotel BP,Brasilia (DF),2,247.62,495.24,11/26/2020
80937,788,Hotel AU,Recife (PE),1,312.83,312.83,02/13/2020
35070,336,Hotel BW,Campo Grande (MS),4,60.39,241.56,02/25/2021
84843,834,Hotel K,Salvador (BH),3,263.41,790.23,04/02/2020
89706,885,Hotel BP,Brasilia (DF),3,247.62,742.86,05/07/2020
41032,396,Hotel Z,Aracaju (SE),3,208.04,624.12,07/08/2021
89499,882,Hotel BD,Natal (RN),1,242.88,242.88,07/21/2022
105879,1049,Hotel AF,Sao Paulo (SP),2,139.1,278.2,11/12/2020
82165,798,Hotel A,Florianopolis (SC),2,313.02,626.04,05/04/2023
51465,500,Hotel BP,Brasilia (DF),3,247.62,742.86,04/21/2022
9505,95,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,12/05/2019
74600,724,Hotel BW,Campo Grande (MS),2,60.39,120.78,12/31/2020
96445,955,Hotel AU,Recife (PE),3,312.83,938.49,01/30/2020
130881,1288,Hotel AF,Sao Paulo (SP),4,139.1,556.4,05/14/2020
64019,622,Hotel AU,Recife (PE),2,312.83,625.66,03/24/2022
52628,510,Hotel Z,Aracaju (SE),2,208.04,416.08,08/12/2021
55791,544,Hotel Z,Aracaju (SE),3,208.04,624.12,09/03/2020
73952,716,Hotel Z,Aracaju (SE),4,208.04,832.16,04/15/2021
113278,1125,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,09/10/2020
134628,1323,Hotel Z,Aracaju (SE),4,208.04,832.16,10/06/2022
135804,1335,Hotel AF,Sao Paulo (SP),1,139.1,139.1,06/23/2022
121217,1203,Hotel AU,Recife (PE),1,312.83,312.83,09/26/2019
104524,1037,Hotel Z,Aracaju (SE),4,208.04,832.16,12/10/2020
4545,45,Hotel BD,Natal (RN),3,242.88,728.64,09/09/2021
78081,758,Hotel A,Florianopolis (SC),1,313.02,313.02,12/12/2019
90110,889,Hotel BW,Campo Grande (MS),3,60.39,181.17,03/26/2020
135625,1333,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,07/01/2021
74793,726,Hotel A,Florianopolis (SC),2,313.02,626.04,04/01/2021
103460,1026,Hotel AF,Sao Paulo (SP),4,139.1,556.4,06/08/2023
114868,1142,Hotel AF,Sao Paulo (SP),4,139.1,556.4,10/10/2019
74571,724,Hotel BW,Campo Grande (MS),4,60.39,241.56,06/11/2020
60112,582,Hotel AF,Sao Paulo (SP),2,139.1,278.2,12/02/2021
16403,162,Hotel AU,Recife (PE),4,312.83,1251.32,11/05/2020
17320,174,Hotel A,Florianopolis (SC),1,313.02,313.02,11/28/2019
42000,409,Hotel A,Florianopolis (SC),2,313.02,626.04,03/19/2020
107293,1065,Hotel AF,Sao Paulo (SP),2,139.1,278.2,12/19/2019
57315,558,Hotel Z,Aracaju (SE),3,208.04,624.12,06/04/2020
55968,545,Hotel Z,Aracaju (SE),2,208.04,416.08,04/16/2020
88239,871,Hotel K,Salvador (BH),4,263.41,1053.64,01/07/2021
102683,1019,Hotel K,Salvador (BH),1,263.41,263.41,06/09/2022
80040,779,Hotel AF,Sao Paulo (SP),1,139.1,139.1,03/18/2021
33085,319,Hotel A,Florianopolis (SC),1,313.02,313.02,04/29/2021
51960,504,Hotel AU,Recife (PE),1,312.83,312.83,08/26/2021
21580,211,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,12/19/2019
42573,415,Hotel A,Florianopolis (SC),1,313.02,313.02,12/31/2020
3228,32,Hotel A,Florianopolis (SC),2,313.02,626.04,10/22/2020
21961,215,Hotel AU,Recife (PE),4,312.83,1251.32,12/26/2019
120647,1196,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,01/27/2022
64204,625,Hotel K,Salvador (BH),2,263.41,526.82,06/25/2020
63173,615,Hotel BP,Brasilia (DF),3,247.62,742.86,03/25/2021
38758,371,Hotel A,Florianopolis (SC),1,313.02,313.02,08/18/2022
125818,1243,Hotel BW,Campo Grande (MS),4,60.39,241.56,09/17/2020
100954,1003,Hotel K,Salvador (BH),3,263.41,790.23,08/27/2020
58400,570,Hotel AU,Recife (PE),3,312.83,938.49,06/18/2020
121313,1203,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,07/29/2021
54699,533,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,06/09/2022
89988,888,Hotel AU,Recife (PE),3,312.83,938.49,12/17/2020
73694,714,Hotel K,Salvador (BH),4,263.41,1053.64,11/17/2022
89194,880,Hotel BD,Natal (RN),4,242.88,971.52,11/05/2020
134530,1323,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,11/19/2020
128378,1265,Hotel BW,Campo Grande (MS),1,60.39,60.39,07/09/2020
99054,981,Hotel BD,Natal (RN),2,242.88,485.76,10/08/2020
92881,916,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,01/16/2020
84350,828,Hotel K,Salvador (BH),2,263.41,526.82,12/17/2020
26831,258,Hotel BW,Campo Grande (MS),3,60.39,181.17,03/24/2022
103588,1027,Hotel BP,Brasilia (DF),1,247.62,247.62,01/20/2022
92231,909,Hotel BW,Campo Grande (MS),3,60.39,181.17,04/15/2021
128348,1265,Hotel BP,Brasilia (DF),1,247.62,247.62,12/12/2019
20148,195,Hotel AF,Sao Paulo (SP),1,139.1,139.1,08/26/2021
112665,1118,Hotel BD,Natal (RN),3,242.88,728.64,10/31/2019
64146,623,Hotel BD,Natal (RN),2,242.88,485.76,02/24/2022
83247,813,Hotel BD,Natal (RN),4,242.88,971.52,05/27/2021
